4.598558689751538964e+01 8.330855382760001149e+00 7.193784003753844747e-02 -3.980665391994584607e-02 5.704222132679871216e+00
4.698551834787348724e+01 8.383391868060360963e+00 3.352747571810551358e-02 -3.692124089158285716e-02 5.765119478647489082e+00
4.798686414915237464e+01 8.398923807202365310e+00 -2.040996631539515778e-03 -3.412486265566991306e-02 5.826102960737049585e+00
4.898791345742407088e+01 8.380228742118090324e+00 -3.486743566931045646e-02 -3.152329731098934412e-02 5.886257303847612476e+00
4.998739949419311301e+01 8.329965399172497342e+00 -6.523051597472508123e-02 -2.915107542829181719e-02 5.944316961236098429e+00
5.098483247241017580e+01 8.250584610414611220e+00 -9.320743910142427480e-02 -2.676831157924839180e-02 6.002257357452601028e+00
5.197980100407462345e+01 8.144516231193309252e+00 -1.188041402595678975e-01 -2.439574594230389804e-02 6.060054595168400837e+00
5.297189370118576335e+01 8.014190116857461632e+00 -1.420380471688673651e-01 -2.204720158428607676e-02 6.117684777054775758e+00
5.396070934426355592e+01 7.862026322769761322e+00 -1.629837196048899983e-01 -1.993541548743180819e-02 6.167716237748360975e+00
5.494610298756773403e+01 7.690197918599637639e+00 -1.819804070796891271e-01 -1.804619838168856905e-02 6.209591297660741915e+00
5.592819905674880943e+01 7.500618365366296558e+00 -1.990844948620805188e-01 -1.615390130844172184e-02 6.251326224627361761e+00
5.690713476754844180e+01 7.295188797544921222e+00 -2.142974127390034622e-01 -1.426468168480863122e-02 6.292926849736580230e+00
5.788304733570830507e+01 7.075810349610699213e+00 -2.276238098018281419e-01 -1.238208970781588814e-02 6.334399004076757045e+00
5.885607873938434409e+01 6.844379560012546548e+00 -2.390909200822270153e-01 -1.059470760644718595e-02 6.380590179514920024e+00
5.982649342301474604e+01 6.602674779612518030e+00 -2.488403060186119009e-01 -8.902236480447118724e-03 6.431963325994569658e+00
6.079468594331505216e+01 6.352348792824529689e+00 -2.568957101279748523e-01 -7.207901932749729082e-03 6.483218832537206211e+00
6.176105715037252253e+01 6.095048310566965277e+00 -2.632565612065937422e-01 -5.513340579455053639e-03 6.534377919895767661e+00
6.272600789427442436e+01 5.832420043758207662e+00 -2.679230567191082102e-01 -3.819257993634629818e-03 6.585461808823193763e+00
6.368993848845263273e+01 5.566107709613012489e+00 -2.709264126815903451e-01 -2.334456167291382080e-03 6.628729786464806928e+00
6.465320598103139105e+01 5.297513672135549356e+00 -2.727680272244921156e-01 -1.348681833583536410e-03 6.653420041869843260e+00
6.561609307789099432e+01 5.027625581086931028e+00 -2.736237499569146858e-01 -3.627531991191349186e-04 6.678100547057487013e+00
6.657887515602905637e+01 4.757390202447393968e+00 -2.734935158613423511e-01 6.232262134102453666e-04 6.702778360428913729e+00
6.754182759244318390e+01 4.487754302197166645e+00 -2.723773212560751666e-01 1.609168736270781335e-03 6.727460540385301613e+00
6.850522576413102627e+01 4.219664646316482859e+00 -2.702752275943053895e-01 2.594959448305755780e-03 6.752154145327828871e+00
6.946933595687178808e+01 3.954058475479036439e+00 -2.672250407914792958e-01 3.499018714534041317e-03 6.762202959035233718e+00
7.043437865544062504e+01 3.691825042445059157e+00 -2.632771236211643995e-01 4.396567654579178717e-03 6.771043750668679806e+00
7.140055995343433892e+01 3.433838521645413255e+00 -2.584315114050244055e-01 5.294376113401544175e-03 6.779894973053307794e+00
7.236808593925098876e+01 3.180973082064011415e+00 -2.526880379629843909e-01 6.192274205873217127e-03 6.788758514172508640e+00
7.333716270128864778e+01 2.934102892684766317e+00 -2.460467125930740073e-01 7.089899966360137945e-03 6.797636262009671526e+00
7.430799207634881043e+01 2.694092325762915685e+00 -2.385701131147097975e-01 7.741329943575728754e-03 6.813370587003703349e+00
7.528068129849347656e+01 2.461587765473483458e+00 -2.306213218132383835e-01 8.154966280538683901e-03 6.835790479539529230e+00
7.625524473482590793e+01 2.237021607578991045e+00 -2.222581651048048390e-01 8.569773733056127232e-03 6.858253571567774820e+00
7.723169284804630763e+01 2.020817251132822179e+00 -2.134796904007428275e-01 8.985546442395268493e-03 6.880760104247290343e+00
7.821003610085487878e+01 1.813398095188361703e+00 -2.042851044574015840e-01 9.402011664590351550e-03 6.903310318736926021e+00
7.919028495578726279e+01 1.615187538208094020e+00 -1.946739051667561449e-01 9.810768478300384635e-03 6.925194032701070590e+00
8.017243183263252604e+01 1.426544180613161350e+00 -1.848423130769729916e-01 9.850565445368818576e-03 6.914505015980665803e+00
8.115640145302494091e+01 1.247583494218880151e+00 -1.749702552318512794e-01 9.891445074615208555e-03 6.903796161762722150e+00
8.214210266377462233e+01 1.078363938594429028e+00 -1.650566917645023279e-01 9.933372204599272629e-03 6.893068462096385574e+00
8.312944431169169945e+01 9.189439733089849183e-01 -1.551006067858647364e-01 9.976310058025395638e-03 6.882322909030802904e+00
8.411833524358631564e+01 7.693820579317266484e-01 -1.451010094836821807e-01 1.002022018009711239e-02 6.871560494615119197e+00
8.510868422548145418e+01 6.297383898199914176e-01 -1.350463259765289081e-01 1.010895554545162243e-02 6.856819826415744501e+00
8.610039801565363859e+01 5.001163543687699997e-01 -1.248674648581261787e-01 1.024589240684446213e-02 6.837827803300216445e+00
8.709338127780222294e+01 3.806643928010192690e-01 -1.145509923398404795e-01 1.038425407032029200e-02 6.818811468895121131e+00
8.808753857746347649e+01 2.715330578958469743e-01 -1.040956122273809237e-01 1.052391611269224564e-02 6.799772650838190380e+00
8.908277448017373956e+01 1.728729024323610308e-01 -9.350011463524031396e-02 1.066474401286559778e-02 6.780713176767153350e+00
9.007899355104549954e+01 8.483447184386858075e-02 -8.276387969835938274e-02 1.078421806819709200e-02 6.762908950016860210e+00
9.107609484438094682e+01 7.472786724937558259e-03 -7.215927342093576835e-02 1.042290809855699052e-02 6.772516338134038527e+00
9.207395811526396301e+01 -5.949166656374235002e-02 -6.191558425274427263e-02 1.006232917300345191e-02 6.782131068147256414e+00
9.307245889642615566e+01 -1.164115922638919443e-01 -5.203186145960683739e-02 9.702835926079135184e-03 6.791751940774791052e+00
9.407147272059901866e+01 -1.636396946172319899e-01 -4.250693787036109728e-02 9.344723392686689681e-03 6.801377756734922286e+00
9.507087512051413114e+01 -2.015286778654833966e-01 -3.333946872041198412e-02 8.988229700397936187e-03 6.811007316745927298e+00
9.607054441619148122e+01 -2.304400653737311289e-01 -2.457007526629509039e-02 8.498176055669890219e-03 6.832152960460545543e+00
9.707039702396635050e+01 -2.508559191990503701e-01 -1.635730132359124525e-02 7.926278172590709228e-03 6.860263183819760968e+00
9.807037694371112480e+01 -2.633455771223778830e-01 -8.716548998521233757e-03 7.354329109912405293e-03 6.888376986474446184e+00
9.907042879106950295e+01 -2.684803252564713083e-01 -1.647606191740105808e-03 6.782682524112425282e-03 6.916492811328471824e+00
1.000704971816851696e+02 -2.668314497140886199e-01 4.849938376949347422e-03 6.211583690273723285e-03 6.944609101285708519e+00
1.010705267431484629e+02 -2.589701999348907879e-01 1.077758116036521725e-02 5.657826504234699481e-03 6.968196271910386486e+00
1.020704730102718116e+02 -2.454343430188342667e-01 1.622307582592335054e-02 5.232697611504385019e-03 6.956848076088412824e+00
1.030703225627617314e+02 -2.266663463022390024e-01 2.124327561416317067e-02 4.807420719096269258e-03 6.945500977862014480e+00
1.040700674669089381e+02 -2.030918347325664508e-01 2.583815581882252521e-02 4.382128234875695173e-03 6.934155067269316852e+00
1.050696997890041473e+02 -1.751364332572780680e-01 3.000776677064127471e-02 3.956913427174075029e-03 6.922810434348444453e+00
1.060692115953380892e+02 -1.432257668238353931e-01 3.375220889532998259e-02 3.531833888548382289e-03 6.911467169137521793e+00
1.070685956342977789e+02 -1.077872747831515737e-01 3.706136776689320650e-02 3.068852236778716377e-03 6.891223759147543149e+00
1.080678578338427513e+02 -6.928345467276723901e-02 3.988241719995591628e-02 2.573211603096413683e-03 6.863353843906154772e+00
1.090670160422660615e+02 -2.820851259162614894e-02 4.220779456856449396e-02 2.077529339215307587e-03 6.835486829028402767e+00
1.100660885373129929e+02 1.494220300149213740e-02 4.403748824922943533e-02 1.581845032876365385e-03 6.807622204738962957e+00
1.110650935967287722e+02 5.967334364780797762e-02 4.537150504930508726e-02 1.086175301839750447e-03 6.779759461262512055e+00
1.120640494970591874e+02 1.054895978855027172e-01 4.621118286962137139e-02 6.221960145350036164e-04 6.753864263136355461e+00
1.130629719187528082e+02 1.519757276857829909e-01 4.677471447662297915e-02 5.048626402542598932e-04 6.749485840672771353e+00
1.140618684508917084e+02 1.989660632956638531e-01 4.722090975998891743e-02 3.875264400376533043e-04 6.745107531686875824e+00
1.150607451106368870e+02 2.463434189404191399e-01 4.754976717147978843e-02 2.701883749880681397e-04 6.740729309804575742e+00
1.160596079151493285e+02 2.939906088453226318e-01 4.776128571953451585e-02 1.528491661358448407e-04 6.736351148651779752e+00
1.170584628815900317e+02 3.417904472356481649e-01 4.785546483344555596e-02 3.550936712171365967e-05 6.731973021854392947e+00
